Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
0.28,0.094,1,2,1,0.09,0.064,2,1,0.0,2,2,1,1,0.3,0,1,1,0,High
0.19,0.099,1,1,0,0.06,0.1,2,1,0.0,0,1,0,0,0.3,0,2,2,1,High
0.18,0.092,2,2,0,0.04,0.088,2,1,0.03,0,2,1,1,0.2,0,1,1,1,High
0.3,0.082,1,2,1,0.1,0.086,1,1,0.02,1,0,1,1,0.4,0,1,2,0,High
0.12,0.099,0,0,0,0.08,0.071,2,1,0.02,2,1,1,1,0.2,0,0,2,0,High
0.16,0.091,2,0,0,0.09,0.094,1,1,0.0,0,2,1,2,0.3,0,2,2,1,High
0.21,0.075,0,0,0,0.07,0.07,0,1,0.01,2,0,0,1,0.3,0,2,2,0,High
0.25,0.076,2,0,0,0.06,0.089,0,1,0.03,1,2,1,1,0.3,0,0,2,1,High
0.23,0.1,2,2,0,0.06,0.065,1,1,0.01,2,0,1,1,0.2,1,1,2,0,High
0.28,0.091,0,2,1,0.04,0.078,1,1,0.01,2,1,1,2,0.3,0,1,1,1,High
0.3,0.1,1,0,0,0.07,0.053,2,1,0.02,1,0,0,1,0.3,0,1,1,1,High
0.3,0.07,0,1,0,0.06,0.084,0,1,0.02,2,2,1,2,0.3,0,2,2,1,High
0.18,0.096,2,2,1,0.07,0.088,2,1,0.01,2,0,0,0,0.3,0,1,1,0,High
0.28,0.08,2,0,0,0.06,0.096,0,1,0.02,1,2,1,2,0.6,0,1,2,1,High
0.21,0.084,2,2,1,0.07,0.098,2,1,0.0,2,2,1,1,0.4,0,0,2,1,High
0.23,0.098,2,0,1,0.07,0.052,1,1,0.02,1,0,0,2,0.4,1,1,2,0,High
0.2,0.089,1,2,1,0.06,0.091,0,1,0.0,2,2,0,2,0.4,0,0,2,1,High
0.31,0.085,2,2,1,0.09,0.071,1,1,0.0,2,0,1,0,0.2,1,0,1,0,High
0.21,0.087,2,2,0,0.06,0.09,0,1,0.03,0,2,1,0,0.4,0,1,2,1,High
0.21,0.099,2,0,0,0.07,0.051,0,1,0.02,2,1,0,1,0.2,0,2,2,0,High
0.24,0.077,0,2,1,0.1,0.073,2,1,0.03,2,2,1,2,0.3,0,1,2,1,High
0.29,0.099,2,2,1,0.07,0.055,1,1,0.0,2,2,0,2,0.3,0,1,1,1,High
0.25,0.083,0,0,1,0.07,0.094,1,1,0.02,1,0,1,2,0.3,1,0,1,1,High
0.22,0.092,0,1,0,0.08,0.082,2,1,0.02,2,2,0,1,0.5,0,2,2,1,High
0.27,0.091,1,0,1,0.08,0.07,1,1,0.01,2,1,1,1,0.6,0,1,1,0,High
0.18,0.096,0,2,1,0.1,0.065,1,1,0.03,2,2,1,2,0.2,0,0,1,0,High
0.27,0.099,0,2,0,0.1,0.059,0,1,0.02,1,2,1,2,0.3,0,1,2,1,High
0.23,0.086,2,0,1,0.08,0.091,2,1,0.02,1,2,1,0,0.1,0,0,2,0,High
0.16,0.092,2,2,1,0.07,0.066,0,1,0.02,2,2,1,2,0.4,0,2,1,0,High
0.19,0.092,2,2,1,0.06,0.088,1,1,0.01,0,2,1,2,0.2,0,2,2,1,High
0.31,0.094,1,2,0,0.05,0.092,1,1,0.01,0,1,0,1,0.4,0,1,2,1,High
0.25,0.073,2,0,1,0.07,0.091,2,1,0.0,2,0,1,1,0.4,0,1,2,0,High
0.22,0.092,2,1,1,0.07,0.074,0,1,0.02,2,1,1,2,0.4,0,0,1,1,High
0.32,0.066,0,0,1,0.1,0.077,0,1,0.03,2,2,1,1,0.1,0,0,2,1,High
0.28,0.079,2,0,1,0.09,0.094,1,1,0.02,1,2,0,2,0.5,0,0,2,1,High
0.23,0.093,0,0,0,0.09,0.053,0,1,0.01,1,2,0,1,0.4,0,0,2,0,High
0.29,0.074,2,0,1,0.08,0.062,0,1,0.03,1,0,1,2,0.3,1,2,1,1,High
0.3,0.076,2,2,1,0.07,0.086,2,1,0.01,2,0,1,1,0.2,1,2,0,1,High
0.21,0.096,2,2,1,0.09,0.087,2,1,0.0,2,2,1,1,0.6,1,1,2,0,High
0.32,0.081,0,2,0,0.06,0.059,0,1,0.02,0,2,1,1,0.2,0,1,1,0,High
0.15,0.096,0,0,0,0.09,0.082,2,1,0.02,1,1,0,1,0.3,0,1,2,0,High
0.17,0.083,0,2,1,0.06,0.098,2,1,0.0,2,2,1,2,0.3,0,1,2,1,High
0.3,0.098,1,2,1,0.1,0.061,2,1,0.0,1,2,1,2,0.3,0,2,1,1,High
0.2,0.098,2,2,1,0.06,0.064,2,1,0.01,0,0,0,2,0.3,0,2,1,1,High
0.23,0.095,2,2,1,0.08,0.094,2,1,0.01,2,2,1,2,0.4,0,1,2,1,High
0.2,0.1,2,2,1,0.07,0.073,2,1,0.01,1,2,1,1,0.4,0,0,2,0,High
0.17,0.099,2,2,0,0.08,0.076,1,0,0.02,0,2,1,2,0.4,0,2,2,1,High
0.19,0.099,2,2,1,0.05,0.072,1,1,0.03,2,0,0,1,0.4,0,2,2,1,High
0.33,0.086,2,2,0,0.07,0.061,2,1,0.01,0,2,1,2,0.3,0,1,2,1,High
0.11,0.095,2,2,1,0.05,0.095,1,1,0.01,1,0,1,2,0.3,0,2,2,1,High
0.25,0.099,2,2,0,0.05,0.067,2,1,0.01,1,0,1,1,0.3,0,1,2,1,High
0.3,0.091,0,2,0,0.09,0.062,1,1,0.03,1,0,1,0,0.4,0,2,2,0,High
0.25,0.099,2,2,0,0.08,0.083,2,1,0.01,2,2,1,1,0.2,0,0,2,0,High
0.26,0.093,0,0,1,0.06,0.094,1,1,0.01,2,0,1,0,0.2,0,1,2,0,High
0.21,0.099,2,1,0,0.07,0.057,0,1,0.02,2,2,1,1,0.2,0,2,2,1,High
0.18,0.098,0,1,0,0.08,0.082,2,1,0.03,2,0,1,0,0.3,0,0,2,1,High
0.23,0.097,0,0,1,0.08,0.057,1,0,0.02,0,2,1,2,0.1,0,2,0,1,High
0.29,0.08,2,1,1,0.05,0.09,2,1,0.02,2,1,1,2,0.1,0,0,2,0,High
0.23,0.1,2,1,1,0.1,0.073,2,1,0.03,2,2,0,1,0.2,0,0,2,1,High
0.22,0.091,0,0,1,0.07,0.05,2,1,0.02,1,2,1,2,0.5,0,2,1,1,High
0.22,0.093,2,0,0,0.09,0.059,1,1,0.03,1,0,1,2,0.4,0,2,2,0,High
0.19,0.091,1,0,1,0.09,0.084,0,1,0.02,0,0,1,2,0.3,1,1,2,1,High
0.18,0.084,0,0,1,0.08,0.092,1,1,0.0,1,0,1,0,0.3,0,0,2,0,High
0.16,0.087,0,2,0,0.09,0.053,0,1,0.03,2,0,0,1,0.5,0,0,2,1,High
0.3,0.072,0,2,1,0.08,0.082,0,1,0.01,1,2,1,2,0.1,0,0,1,0,High
0.28,0.087,2,2,0,0.08,0.095,2,1,0.02,2,1,0,2,0.3,0,2,2,0,High
0.27,0.09,2,2,0,0.07,0.082,2,1,0.0,2,2,1,2,0.3,0,0,1,0,High
0.2,0.092,2,2,1,0.09,0.093,1,1,0.03,0,2,1,2,0.2,0,0,2,0,High
0.28,0.073,0,2,1,0.06,0.071,2,1,0.0,2,0,0,2,0.2,0,0,1,0,High
0.21,0.1,1,2,1,0.06,0.079,2,1,0.02,1,2,1,1,0.1,0,1,2,0,High
0.28,0.082,2,0,1,0.08,0.082,1,1,0.01,2,2,0,0,0.2,0,2,2,1,High
0.19,0.091,2,2,0,0.08,0.059,0,1,0.01,0,2,1,1,0.2,0,2,2,1,High
0.21,0.094,0,1,0,0.08,0.085,2,1,0.01,2,2,1,0,0.4,0,0,2,1,High
0.27,0.092,2,2,1,0.07,0.081,2,1,0.0,1,2,1,0,0.1,0,0,2,1,High
0.3,0.075,2,1,1,0.09,0.095,1,1,0.01,0,2,1,0,0.5,0,2,2,1,High
0.09,0.098,0,0,0,0.07,0.058,2,1,0.02,2,2,1,0,0.4,0,0,2,1,High
0.19,0.1,2,0,1,0.06,0.057,2,1,0.01,0,2,0,2,0.2,1,1,2,1,High
0.21,0.081,0,2,1,0.07,0.086,2,1,0.01,1,2,1,1,0.4,0,0,2,1,High
0.22,0.092,0,1,1,0.05,0.095,1,1,0.0,1,1,1,2,0.3,0,2,2,1,High
0.31,0.099,2,1,1,0.04,0.057,0,1,0.01,0,0,1,1,0.2,0,2,1,0,High
0.3,0.084,0,2,1,0.09,0.094,2,1,0.01,1,0,0,2,0.2,1,1,2,0,High
0.2,0.094,2,2,0,0.08,0.091,2,1,0.01,1,2,1,2,0.2,0,2,2,0,High
0.28,0.076,2,0,1,0.06,0.075,0,1,0.03,0,2,1,2,0.3,0,1,2,1,High
0.25,0.085,2,2,1,0.07,0.076,2,1,0.02,0,2,1,2,0.2,0,0,2,0,High
0.3,0.086,0,0,1,0.06,0.087,2,1,0.0,1,1,0,2,0.4,0,0,2,0,High
0.27,0.077,1,0,0,0.07,0.086,0,1,0.01,0,0,1,0,0.3,0,0,2,1,High
0.21,0.098,2,2,1,0.08,0.072,2,1,0.03,1,1,1,2,0.3,0,1,1,0,High
0.23,0.084,2,0,0,0.07,0.061,2,1,0.02,2,0,1,1,0.5,0,0,1,1,High
0.21,0.094,2,0,0,0.06,0.099,2,1,0.01,2,0,0,1,0.2,0,1,2,1,High
0.19,0.085,2,0,1,0.09,0.074,2,1,0.01,0,2,1,1,0.3,0,0,1,0,High
0.26,0.095,2,1,1,0.08,0.061,2,1,0.02,2,2,0,1,0.2,0,2,2,0,High
0.14,0.096,2,0,0,0.06,0.066,2,1,0.03,2,2,1,2,0.2,0,0,2,0,High
0.23,0.091,0,2,0,0.05,0.053,1,1,0.03,2,0,0,0,0.3,0,1,2,1,High
0.2,0.089,2,0,1,0.07,0.084,1,1,0.01,0,0,1,1,0.4,0,1,1,1,High
0.31,0.083,1,0,1,0.06,0.07,2,1,0.03,1,2,0,0,0.3,0,0,2,1,High
0.22,0.099,2,2,1,0.05,0.067,0,1,0.01,2,0,0,0,0.3,0,0,2,1,High
0.18,0.076,2,1,0,0.05,0.095,0,1,0.02,0,0,1,2,0.6,0,2,2,0,High
0.22,0.092,0,0,0,0.09,0.072,1,1,0.01,1,0,1,1,0.4,1,2,2,1,High
0.22,0.097,2,2,1,0.06,0.057,2,1,0.0,2,0,0,2,0.2,0,1,2,1,High
0.23,0.089,0,0,1,0.07,0.058,2,1,0.02,2,0,0,2,0.3,0,2,1,1,High
0.21,0.095,2,0,1,0.08,0.057,1,0,0.01,1,2,1,2,0.3,0,1,2,1,High
0.2,0.093,0,2,0,0.06,0.078,1,1,0.01,1,2,1,2,0.3,0,0,1,0,High
0.31,0.084,2,2,0,0.05,0.05,2,0,0.02,1,0,0,2,0.3,0,1,2,1,High
0.22,0.095,2,2,0,0.05,0.097,2,1,0.0,1,1,1,1,0.3,0,1,1,1,High
0.12,0.096,2,2,0,0.09,0.065,2,1,0.02,0,0,0,1,0.4,1,2,2,0,High
0.23,0.086,2,2,1,0.08,0.071,0,1,0.03,2,2,1,1,0.4,0,0,2,0,High
0.28,0.094,2,0,0,0.07,0.06,1,1,0.01,1,2,1,2,0.3,0,1,2,1,High
0.16,0.098,0,2,0,0.06,0.088,2,1,0.01,1,2,1,1,0.3,0,2,1,0,High
0.29,0.083,0,0,1,0.08,0.064,2,1,0.02,2,0,1,1,0.1,0,1,0,1,High
0.2,0.09,2,2,1,0.04,0.083,0,1,0.01,1,1,1,2,0.3,0,0,2,1,High
0.24,0.082,2,2,0,0.09,0.077,2,1,0.03,2,2,1,2,0.2,0,1,2,0,High
0.21,0.089,0,2,1,0.07,0.051,1,1,0.01,2,2,1,2,0.4,0,1,2,0,High
0.2,0.09,0,0,0,0.08,0.082,2,1,0.02,0,2,0,0,0.4,1,1,1,0,High
0.21,0.091,2,2,0,0.05,0.066,1,1,0.01,0,2,1,2,0.3,0,0,2,0,High
0.26,0.092,1,2,1,0.08,0.098,2,1,0.02,2,2,1,1,0.3,0,2,1,1,High
0.33,0.063,0,0,1,0.09,0.059,2,1,0.01,2,2,1,2,0.4,0,1,2,1,High
0.27,0.083,2,2,1,0.09,0.076,2,1,0.01,1,0,1,2,0.4,0,1,2,1,High
0.21,0.091,2,0,1,0.08,0.074,1,1,0.0,2,2,1,0,0.2,0,2,2,0,High
0.29,0.09,2,2,1,0.09,0.083,2,1,0.0,2,0,0,2,0.3,0,1,2,0,High
0.23,0.089,1,2,0,0.09,0.088,0,1,0.01,0,2,1,1,0.5,0,2,2,1,High
0.27,0.081,2,0,1,0.08,0.093,2,1,0.0,0,0,1,1,0.3,0,0,2,0,High
0.24,0.093,0,2,1,0.07,0.088,1,1,0.01,2,0,1,0,0.3,0,1,1,0,High
0.23,0.09,0,2,1,0.07,0.066,1,1,0.02,0,0,1,1,0.3,0,1,2,0,High
0.26,0.095,2,2,0,0.04,0.051,2,1,0.01,1,2,1,2,0.2,0,1,2,1,High
0.27,0.092,1,2,0,0.1,0.096,2,1,0.0,1,2,1,1,0.2,0,2,0,1,High
0.25,0.09,0,0,1,0.08,0.083,2,1,0.02,2,2,1,0,0.3,0,0,2,1,High
0.3,0.088,0,2,1,0.06,0.064,2,1,0.01,0,2,1,1,0.2,0,0,2,0,High
0.25,0.096,1,1,0,0.07,0.098,2,1,0.01,2,2,0,1,0.3,0,0,2,1,High
0.21,0.096,2,2,1,0.05,0.071,2,1,0.02,1,0,1,0,0.4,0,1,1,1,High
0.23,0.088,2,2,0,0.08,0.089,2,1,0.0,2,0,0,2,0.5,0,1,2,0,High
0.23,0.093,1,0,1,0.07,0.093,0,1,0.01,2,0,1,0,0.3,0,1,2,0,High
0.26,0.069,0,0,1,0.06,0.09,2,1,0.03,2,2,1,2,0.3,0,0,1,0,High
0.32,0.085,2,1,1,0.09,0.063,1,0,0.02,0,2,1,1,0.3,0,1,1,1,High
0.33,0.093,2,2,1,0.06,0.096,0,1,0.0,1,2,0,2,0.4,0,2,0,0,High
0.26,0.09,2,2,1,0.08,0.098,2,1,0.0,1,1,0,0,0.3,1,2,1,0,High
0.24,0.082,0,2,0,0.06,0.091,2,1,0.02,0,2,1,2,0.1,0,1,2,1,High
0.32,0.097,0,2,1,0.08,0.073,2,1,0.0,0,2,1,0,0.3,0,0,2,0,High
0.24,0.079,0,2,0,0.07,0.081,0,1,0.0,0,2,1,2,0.2,0,1,1,1,High
0.25,0.096,1,0,1,0.06,0.069,1,1,0.03,0,2,1,2,0.2,0,2,2,1,High
0.25,0.082,2,2,0,0.08,0.096,2,1,0.01,1,2,0,2,0.2,0,1,1,0,High
0.14,0.099,2,2,1,0.08,0.08,0,1,0.03,2,1,0,1,0.4,0,0,2,0,High
0.26,0.078,0,0,1,0.08,0.073,2,0,0.02,1,2,0,2,0.4,0,0,2,0,High
0.26,0.074,2,2,0,0.05,0.086,1,1,0.02,1,0,1,2,0.4,0,0,2,0,High
0.22,0.098,0,2,1,0.06,0.064,1,1,0.0,2,0,1,2,0.3,0,1,1,0,High
0.14,0.088,0,2,1,0.06,0.097,2,1,0.0,1,2,1,2,0.3,0,0,2,1,High
0.21,0.093,1,2,0,0.08,0.082,2,1,0.02,2,0,0,1,0.4,0,0,2,1,High
0.24,0.093,0,1,1,0.08,0.09,0,1,0.0,0,2,0,0,0.2,0,0,2,1,High
0.28,0.071,2,2,1,0.09,0.057,0,1,0.01,1,0,1,1,0.4,0,2,2,0,High
0.17,0.097,2,1,0,0.07,0.073,0,0,0.01,2,0,0,1,0.4,0,0,2,1,High
0.27,0.091,1,2,1,0.09,0.073,1,1,0.0,1,2,0,1,0.3,0,0,2,1,High
0.23,0.075,2,0,1,0.05,0.098,2,1,0.03,2,0,1,2,0.1,0,0,2,0,High
0.24,0.077,1,0,1,0.07,0.065,0,1,0.01,2,0,0,2,0.4,0,2,2,1,High
0.15,0.097,2,0,0,0.06,0.09,0,1,0.02,0,0,0,1,0.0,0,1,2,1,High
0.29,0.071,2,2,1,0.06,0.086,2,1,0.01,1,2,1,2,0.2,0,0,2,0,High
0.27,0.078,2,2,1,0.05,0.076,0,1,0.01,2,2,0,2,0.4,0,2,2,1,High
0.28,0.078,2,0,1,0.04,0.084,2,1,0.02,1,1,1,0,0.3,0,0,0,0,High
0.13,0.098,0,1,1,0.07,0.081,2,1,0.01,2,1,0,0,0.3,0,2,2,1,High
0.27,0.069,2,0,1,0.07,0.089,1,1,0.02,0,0,0,1,0.1,0,1,1,1,High
0.31,0.076,2,0,1,0.07,0.07,1,1,0.03,1,2,1,1,0.3,0,0,1,1,High
0.25,0.095,2,1,1,0.05,0.068,2,1,0.01,2,0,1,2,0.3,0,1,0,1,High
0.27,0.081,2,1,1,0.05,0.098,2,1,0.0,0,2,1,2,0.3,0,1,2,1,High
0.25,0.092,2,2,1,0.04,0.074,2,1,0.03,1,0,1,2,0.2,1,1,1,0,High
0.23,0.085,0,1,1,0.07,0.076,0,1,0.02,1,2,1,1,0.3,0,0,2,0,High
0.21,0.079,2,2,1,0.07,0.099,2,1,0.02,1,2,1,2,0.2,0,2,2,1,High
0.22,0.073,0,0,1,0.04,0.076,0,1,0.03,2,2,1,0,0.4,0,0,0,1,High
0.28,0.098,2,0,1,0.07,0.072,2,1,0.01,1,0,0,2,0.2,0,0,2,1,High
0.28,0.081,2,2,1,0.06,0.096,0,1,0.02,1,2,0,2,0.5,0,1,1,1,High
0.25,0.081,0,0,1,0.08,0.068,1,1,0.0,1,0,1,1,0.3,0,0,1,0,High
0.26,0.087,2,0,0,0.06,0.07,1,1,0.03,2,2,1,1,0.3,0,0,1,1,High
0.22,0.095,0,2,0,0.07,0.059,2,1,0.02,1,2,1,0,0.3,1,1,2,1,High
0.2,0.098,2,2,0,0.09,0.071,2,1,0.0,1,2,1,0,0.4,0,0,1,1,High
0.23,0.085,2,2,1,0.07,0.099,0,1,0.01,1,0,1,1,0.5,0,0,2,0,High
0.25,0.082,2,2,1,0.08,0.065,2,1,0.0,0,2,0,1,0.4,0,1,2,1,High
0.3,0.063,0,0,0,0.08,0.097,2,1,0.01,1,0,1,1,0.3,0,1,2,0,High
0.13,0.091,0,2,1,0.1,0.066,2,1,0.02,2,2,1,2,0.4,0,1,2,0,High
0.22,0.099,2,2,0,0.1,0.098,1,1,0.01,2,2,0,1,0.1,0,0,2,1,High
0.24,0.08,2,0,0,0.06,0.066,0,1,0.01,2,2,1,1,0.3,0,0,1,1,High
0.22,0.095,1,0,1,0.06,0.069,0,1,0.03,2,2,1,1,0.2,1,2,0,1,High
0.24,0.095,2,0,1,0.08,0.077,1,1,0.01,1,2,1,2,0.3,1,1,2,1,High
0.13,0.095,2,0,1,0.08,0.063,2,1,0.03,2,2,0,1,0.2,0,2,2,0,High
0.26,0.071,1,0,0,0.08,0.1,1,1,0.01,1,0,0,2,0.4,0,0,2,0,High
0.14,0.094,2,2,1,0.07,0.062,0,1,0.02,2,0,0,0,0.1,0,2,2,1,High
0.19,0.095,2,2,1,0.07,0.095,0,1,0.0,2,0,0,0,0.2,0,0,2,1,High
0.22,0.091,1,2,1,0.1,0.051,0,1,0.02,0,2,1,1,0.3,0,1,2,0,High
0.26,0.099,2,0,1,0.1,0.074,2,1,0.01,2,2,0,1,0.2,0,0,2,1,High
0.23,0.1,0,1,1,0.04,0.069,1,1,0.0,1,0,1,2,0.4,0,2,2,0,High
0.27,0.094,0,0,1,0.07,0.07,1,1,0.01,2,0,1,1,0.2,0,1,1,0,High
0.25,0.085,0,0,0,0.05,0.059,2,1,0.03,1,2,1,1,0.4,0,1,2,0,High
0.21,0.095,1,0,1,0.08,0.069,2,0,0.0,1,0,1,0,0.3,0,2,2,1,High
0.15,0.098,2,2,1,0.09,0.072,2,1,0.01,1,0,1,1,0.2,0,0,2,0,High
0.21,0.078,0,2,1,0.06,0.097,2,1,0.0,2,2,1,2,0.2,0,1,2,0,High
0.25,0.092,2,2,1,0.09,0.079,2,1,0.03,2,0,1,0,0.4,0,0,1,1,High
0.32,0.093,0,2,0,0.06,0.098,2,1,0.0,2,2,1,1,0.4,1,1,2,1,High
0.24,0.089,0,2,0,0.08,0.069,1,0,0.03,0,2,1,1,0.2,0,0,2,1,High
0.28,0.071,2,0,0,0.08,0.066,2,1,0.02,1,2,0,2,0.3,0,0,2,1,High
0.25,0.087,1,0,1,0.07,0.089,2,1,0.01,1,2,1,1,0.4,1,1,2,0,High
0.17,0.095,0,2,0,0.05,0.062,0,1,0.01,2,2,0,2,0.3,0,1,1,1,High
0.3,0.094,1,2,1,0.06,0.088,1,1,0.02,1,2,0,1,0.3,1,0,2,0,High
0.17,0.088,0,0,1,0.07,0.094,2,0,0.02,2,0,1,2,0.3,0,1,2,1,High
0.25,0.099,2,0,0,0.09,0.074,2,1,0.01,2,0,0,0,0.3,0,1,2,1,High
0.29,0.074,0,2,0,0.08,0.068,2,1,0.0,2,0,1,2,0.4,0,1,2,0,High
0.2,0.1,2,2,1,0.08,0.064,2,1,0.0,1,2,1,1,0.2,0,1,1,1,High
0.25,0.093,2,2,1,0.05,0.053,2,1,0.0,0,2,0,1,0.5,0,0,1,0,High
0.31,0.089,2,2,1,0.07,0.057,2,1,0.01,0,1,1,2,0.2,0,0,1,0,High
0.14,0.097,1,2,1,0.05,0.088,2,1,0.02,0,2,1,2,0.3,0,2,2,1,High
0.2,0.093,0,2,0,0.07,0.06,0,1,0.0,1,0,1,1,0.3,0,1,2,1,High
0.19,0.099,0,2,1,0.06,0.1,2,1,0.01,1,2,0,2,0.1,0,1,1,1,High
0.27,0.088,2,0,0,0.07,0.072,2,1,0.01,1,0,1,2,0.1,0,1,2,0,High
0.07,0.097,1,0,0,0.06,0.097,2,1,0.03,2,0,0,2,0.2,0,0,1,0,High
0.21,0.096,2,2,1,0.07,0.059,1,1,0.02,0,2,1,0,0.2,0,0,2,1,High
0.18,0.098,0,2,1,0.07,0.092,2,1,0.02,1,0,0,1,0.4,0,1,2,1,High
0.19,0.096,2,1,1,0.05,0.086,2,0,0.03,2,2,1,2,0.3,0,1,1,1,High
0.26,0.081,2,2,1,0.09,0.067,2,1,0.03,1,2,1,1,0.2,0,0,2,0,High
0.28,0.064,0,1,1,0.07,0.078,2,1,0.03,2,0,0,2,0.4,0,2,1,1,High
0.23,0.095,0,1,0,0.07,0.092,0,1,0.01,1,2,1,2,0.1,0,1,2,0,High
0.29,0.098,2,2,1,0.09,0.06,1,1,0.0,1,2,0,0,0.4,0,1,2,0,High
0.27,0.099,2,2,1,0.05,0.069,2,1,0.02,2,1,1,2,0.2,0,2,1,1,High
0.17,0.083,2,2,1,0.06,0.089,0,1,0.0,1,2,1,2,0.4,0,2,2,1,High
0.3,0.085,2,2,0,0.04,0.083,1,1,0.02,0,0,1,2,0.3,0,2,2,0,High
0.22,0.098,2,0,1,0.05,0.079,2,0,0.02,0,2,1,1,0.5,0,1,1,1,High
0.28,0.086,2,2,1,0.07,0.096,2,1,0.02,2,1,1,1,0.4,0,1,2,1,High
0.16,0.094,0,2,0,0.07,0.098,2,1,0.0,1,2,1,1,0.4,0,1,1,0,High
0.27,0.077,2,0,1,0.06,0.096,1,1,0.0,2,0,1,2,0.3,0,2,1,1,High
0.17,0.095,0,2,0,0.05,0.054,1,1,0.02,0,0,1,1,0.2,0,0,1,0,High
0.25,0.087,0,0,1,0.08,0.084,1,1,0.02,0,2,1,2,0.4,0,0,1,1,High
0.16,0.082,2,2,1,0.06,0.099,2,1,0.03,0,2,1,2,0.2,0,1,2,1,High
0.3,0.087,0,2,1,0.08,0.058,0,1,0.01,1,2,1,0,0.1,0,0,2,1,High
0.19,0.093,0,0,0,0.08,0.08,2,1,0.01,2,2,0,1,0.3,0,0,1,1,High
0.24,0.086,2,0,1,0.09,0.069,0,1,0.01,2,0,1,1,0.3,0,2,2,1,High
0.24,0.094,2,2,0,0.07,0.063,2,1,0.01,1,0,1,1,0.3,0,1,2,1,High
0.33,0.086,2,2,0,0.09,0.069,2,0,0.0,2,2,1,1,0.3,0,0,2,0,High
0.21,0.099,0,1,0,0.07,0.095,1,1,0.02,1,2,1,0,0.1,0,1,2,0,High
0.29,0.097,0,2,1,0.07,0.074,2,1,0.01,2,1,1,2,0.4,1,1,2,0,High
0.18,0.076,2,0,1,0.07,0.082,0,1,0.02,2,0,1,1,0.4,0,2,2,0,High
0.17,0.1,0,0,0,0.08,0.063,1,1,0.01,1,2,0,2,0.5,0,1,2,1,High
0.24,0.092,1,0,1,0.05,0.081,2,1,0.02,1,2,0,0,0.3,1,1,2,1,High
0.14,0.084,2,0,1,0.06,0.07,0,1,0.02,0,2,1,2,0.3,0,0,2,0,High
0.24,0.084,1,2,1,0.06,0.099,2,1,0.01,2,0,1,2,0.2,0,2,0,0,High
0.27,0.082,2,2,0,0.08,0.051,0,1,0.03,0,2,1,1,0.2,0,0,2,1,High
0.25,0.097,2,2,1,0.06,0.077,1,1,0.01,1,0,0,2,0.4,0,2,2,1,High
0.14,0.098,2,2,1,0.08,0.099,1,1,0.0,0,2,1,1,0.3,0,1,2,1,High
0.24,0.085,2,2,1,0.1,0.083,1,1,0.01,2,0,1,2,0.4,0,0,1,0,High
0.15,0.093,0,2,1,0.09,0.096,2,1,0.01,2,2,1,0,0.2,0,1,1,0,High
0.17,0.098,2,0,1,0.07,0.068,2,1,0.01,1,2,1,2,0.4,0,0,1,1,High
0.26,0.079,2,1,0,0.07,0.097,2,1,0.01,0,2,0,2,0.2,0,1,2,1,High
0.21,0.088,2,2,0,0.08,0.094,2,1,0.0,2,0,1,1,0.3,0,0,2,1,High
0.23,0.096,2,0,1,0.05,0.086,2,1,0.03,2,0,1,1,0.3,1,1,2,1,High
0.19,0.1,1,0,1,0.07,0.089,0,1,0.02,0,1,0,1,0.3,0,0,1,1,High
0.2,0.078,0,2,1,0.1,0.085,2,1,0.01,0,0,0,0,0.3,0,1,2,1,High
0.22,0.091,1,2,1,0.08,0.095,2,1,0.01,1,0,0,1,0.2,0,1,2,1,High
0.2,0.085,0,1,1,0.09,0.08,2,1,0.03,1,2,0,1,0.3,0,2,1,1,High
0.27,0.096,2,2,0,0.07,0.093,2,1,0.02,2,2,1,1,0.2,0,0,2,1,High
0.24,0.099,0,2,0,0.08,0.053,0,1,0.01,1,2,0,1,0.3,1,1,2,1,High
0.23,0.081,0,1,0,0.06,0.059,2,1,0.02,0,0,0,1,0.1,0,2,2,0,High
0.21,0.073,0,2,0,0.07,0.098,0,1,0.0,0,0,1,2,0.4,1,2,2,1,High
0.23,0.087,0,0,1,0.09,0.096,0,1,0.01,2,2,0,2,0.1,0,0,2,0,High
0.23,0.067,0,0,1,0.06,0.09,2,1,0.02,0,2,0,2,0.3,0,1,2,0,High
0.18,0.1,0,2,1,0.1,0.086,2,1,0.01,2,2,1,1,0.3,0,1,2,1,High
0.21,0.098,2,2,1,0.07,0.095,1,1,0.03,0,1,1,1,0.1,0,1,2,1,High
0.15,0.095,0,2,1,0.09,0.058,1,1,0.02,1,0,0,1,0.3,0,1,2,0,High
0.27,0.098,0,0,0,0.07,0.058,2,1,0.01,0,2,1,2,0.3,0,2,0,0,High
0.22,0.089,2,0,0,0.08,0.093,2,1,0.02,0,1,0,1,0.5,0,1,2,1,High
0.11,0.098,0,0,1,0.05,0.082,0,1,0.01,2,2,0,1,0.2,0,2,2,1,High
0.28,0.084,0,2,1,0.06,0.092,2,1,0.01,2,2,1,0,0.3,1,1,2,0,High
0.24,0.09,2,0,0,0.07,0.093,1,1,0.01,1,0,1,1,0.2,1,2,2,1,High
0.26,0.097,2,2,1,0.07,0.083,1,1,0.02,1,2,1,2,0.3,0,2,2,1,High
